district,subdistrict,count,mean,std,min,50%,80%,90%,max
上海周边,嘉兴,1.0,3000.0,,3000.0,3000.0,3000.0,3000.0,3000.0
上海周边,昆山,4.0,2300.0,374.16573867739413,1900.0,2250.0,2500.0,2650.0,2800.0
嘉定,上大,1.0,26000.0,,26000.0,26000.0,26000.0,26000.0,26000.0
嘉定,丰庄,695.0,5773.26618705036,1809.5770820238283,2500.0,5500.0,6800.0,7800.0,32000.0
嘉定,华亭,2.0,2450.0,494.9747468305833,2100.0,2450.0,2660.0,2730.0,2800.0
嘉定,南翔,1270.0,5995.730708661417,2786.2583820235805,2200.0,5300.0,7300.0,8600.0,30000.0
嘉定,嘉定新城,1398.0,5060.792560801145,2322.4483116381616,1900.0,4600.0,5900.0,7300.0,38000.0
嘉定,嘉定老城,399.0,3260.6416040100253,1464.2900776591669,1800.0,2900.0,3800.0,4800.0,23000.0
嘉定,外冈,39.0,5335.641025641025,4624.763319617895,1800.0,3700.0,5280.000000000003,9600.000000000002,25000.0
嘉定,安亭,742.0,4285.566037735849,1764.2984262671318,1100.0,4000.0,5000.0,6000.0,24000.0
嘉定,徐行,173.0,3967.485549132948,1514.8782114181633,2200.0,3800.0,4500.0,4950.0,18000.0
嘉定,新成路,57.0,3945.964912280702,2271.1740667777995,1800.0,3000.0,4800.0,5699.999999999999,12800.0
嘉定,昆山,13.0,4037.6923076923076,472.54900709086684,3300.0,3800.0,4460.0,4500.0,5000.0
嘉定,江桥,1760.0,5412.163068181818,1770.7872057761956,2400.0,5200.0,6300.0,7400.0,27000.0
嘉定,菊园新区,764.0,3796.1767015706805,1291.9815128507896,1600.0,3500.0,4700.0,5300.0,12000.0
嘉定,马陆,35.0,4385.714285714285,1314.7115221806728,2800.0,4100.0,5420.0,6000.0,9000.0
奉贤,南桥,1358.0,3006.6421207658323,1242.1027432594276,1000.0,2800.0,3700.0,4100.0,25000.0
奉贤,四团,42.0,3915.4761904761904,826.4298839452846,2000.0,4000.0,4290.0,4500.0,6900.0
奉贤,奉城,7.0,2828.5714285714284,1007.8265156832726,1300.0,3200.0,3700.0000000000005,3800.0,3800.0
奉贤,奉贤金汇,463.0,3040.803455723542,942.4768316355847,1300.0,3000.0,3800.0,4240.000000000001,6800.0
奉贤,庄行,71.0,3199.2957746478874,1099.9835374659829,1800.0,3000.0,3500.0,3700.0,9200.0
奉贤,柘林,42.0,2363.690476190476,842.6186386206915,1000.0,2250.0,2800.0,2990.0,6500.0
奉贤,海湾,317.0,2706.0410094637223,1575.6459961790042,1000.0,2300.0,2990.0000000000005,4200.0,16000.0
奉贤,西渡,537.0,3541.2430167597763,1448.741626208085,1500.0,3200.0,4500.0,5020.000000000002,19500.0
奉贤,青村,19.0,3157.8947368421054,610.3876632233032,1900.0,3300.0,3540.0,3760.0,4200.0
宝山,上大,1349.0,6205.965159377317,2765.175876345573,2400.0,6000.0,7500.0,8500.0,75000.0
宝山,共富,303.0,5734.488448844884,1855.1104871592192,3300.0,5300.0,6600.0,7880.000000000001,14600.0
宝山,共康,575.0,6466.116521739131,1825.6994236055764,3300.0,6200.0,7900.0,8500.0,15500.0
宝山,大华,1202.0,7474.34608985025,3798.525703535759,3200.0,7000.0,8500.0,9645.000000000004,90000.0
宝山,大场镇,397.0,5565.919395465995,1860.3629285195225,2600.0,5000.0,6800.0,8000.0,20000.0
宝山,张庙,768.0,4764.708984375,1128.4982822993363,1800.0,4600.0,5600.0,6300.0,11500.0
宝山,月浦,427.0,3659.507025761124,948.9785173945427,1700.0,3400.0,4440.000000000001,4900.0,10000.0
宝山,杨行,1074.0,5752.755121042831,2586.868464307374,2490.0,5500.0,6500.0,7200.0,40000.0
宝山,淞南,682.0,5683.356304985337,1936.791925815192,2700.0,5175.0,7000.0,8000.0,16000.0
宝山,淞宝,751.0,4187.142476697736,1470.2172963001053,2300.0,3800.0,4800.0,5500.0,20000.0
宝山,罗店,727.0,4508.803301237965,2839.1945708455005,1600.0,3700.0,5490.000000000004,6800.0,33000.0
宝山,罗泾,124.0,4423.975806451613,911.8889040851706,1875.0,4450.0,4800.0,5220.0,8000.0
宝山,通河,270.0,4731.2962962962965,1203.3303326922785,3200.0,4500.0,5300.0,5909.999999999999,13000.0
宝山,顾村,2199.0,4937.343337880855,2012.7006302516584,1000.0,4500.0,5500.0,6600.0,34000.0
宝山,高境,858.0,6132.8904428904425,1866.1814267387888,2500.0,5800.0,7500.0,8500.0,18000.0
崇明,堡镇,1.0,3000.0,,3000.0,3000.0,3000.0,3000.0,3000.0
崇明,崇明其它,1.0,18000.0,,18000.0,18000.0,18000.0,18000.0,18000.0
崇明,崇明新城,53.0,2428.301886792453,949.3676758952946,1000.0,2500.0,3300.0,3500.0,4500.0
崇明,长兴岛,81.0,2654.320987654321,823.3770981020862,1400.0,2700.0,3300.0,3500.0,5800.0
崇明,陈家镇,53.0,2926.4150943396226,4260.186929060392,1000.0,2100.0,2700.0,3470.0000000000005,32000.0
徐汇,万体馆,518.0,7546.512548262548,3044.7265747878596,2800.0,6750.0,9120.000000000004,11860.000000000002,26000.0
徐汇,上海南站,429.0,5879.590909090909,2522.330565178558,3400.0,5500.0,6800.0,7919.999999999999,38000.0
徐汇,华东理工,617.0,5621.562398703403,1846.6909067159788,3000.0,5200.0,6500.0,7239.999999999998,18000.0
徐汇,华泾,650.0,6550.5238461538465,3870.272095179457,2900.0,5500.0,7500.0,9500.0,42000.0
徐汇,康健,1116.0,7440.024641577061,6811.390018584069,3500.0,6000.0,8000.0,11375.0,180000.0
徐汇,建国西路,387.0,12913.772609819121,13916.497296373584,2550.0,9000.0,16440.000000000004,25000.0,160000.0
徐汇,徐家汇,3089.0,10332.207348656522,6337.710031775893,2900.0,8000.0,14750.0,18000.0,80000.0
徐汇,徐汇滨江,357.0,23942.780112044817,20496.383046908217,1500.0,22000.0,35000.0,44700.000000000015,150000.0
徐汇,斜土路,698.0,8891.116045845272,5306.594684654436,3200.0,7000.0,11860.000000000002,16000.0,50000.0
徐汇,植物园,333.0,6447.803303303303,3732.3116542212874,3100.0,5800.0,7500.0,8500.0,42000.0
徐汇,漕河泾,124.0,9904.233870967742,3408.2347697411774,5050.0,9100.0,12500.0,14175.0,23500.0
徐汇,田林,897.0,8565.746934225195,5700.524059511875,2900.0,6500.0,10000.0,15000.0,50000.0
徐汇,衡山路,744.0,12797.352150537634,28717.742466058964,1800.0,8800.0,14879.999999999996,25000.0,750000.0
徐汇,长桥,273.0,5430.677655677656,1667.3593287009996,3200.0,5000.0,6300.0,7500.0,14000.0
徐汇,龙华,1092.0,9288.068223443224,13950.288846957099,2200.0,6700.0,8800.0,14000.0,220000.0
普陀,万里,483.0,8954.989648033126,4805.138172060166,3000.0,8000.0,9500.0,12000.0,50000.0
普陀,中远两湾城,382.0,11470.089005235603,8145.056205161087,1400.0,11000.0,13000.0,14480.000000000007,160000.0
