district,subdistrict,count,mean,std,min,50%,80%,90%,max
上海周边,嘉兴,1.0,25.329280648429584,,25.329280648429584,25.329280648429584,25.329280648429584,25.329280648429584,25.329280648429584
上海周边,昆山,4.0,36.129392707940546,12.397026023210438,17.763649962602845,40.8774717865944,42.53230119876205,43.7656392473663,44.99897729597055
嘉定,上大,1.0,38.69047619047619,,38.69047619047619,38.69047619047619,38.69047619047619,38.69047619047619,38.69047619047619
嘉定,丰庄,695.0,87.83213383516599,15.752287882000767,38.46153846153846,86.27450980392157,99.66531795487593,106.63719766528942,174.901617839965
嘉定,华亭,2.0,28.025165813923305,5.657497267613419,24.024711131449493,28.025165813923305,30.425438623407594,31.225529559902355,32.02562049639712
嘉定,南翔,1270.0,72.76681636403946,18.182997476169927,26.35495473148952,70.83015163084978,84.71269362903763,93.75,368.75
嘉定,嘉定新城,1398.0,62.176091703655096,16.006506100383085,23.06406042783832,59.990946129470345,72.59165424739197,81.3953488372093,206.68496689811076
嘉定,嘉定老城,399.0,48.457240429912495,16.321941161661794,22.693513781152003,45.606567345697776,57.580782739588564,65.40786375512046,236.28691983122363
嘉定,外冈,39.0,40.302853644594265,13.669897221143394,21.37779915557693,37.67808783704227,43.40615683424901,52.928041343038394,99.85221871629987
嘉定,安亭,742.0,49.29075932101655,12.975307123547307,15.512409927942354,48.77355913468191,56.56154419513199,60.59994495917806,226.09514837494112
嘉定,徐行,173.0,45.24017341051707,9.696463394578897,20.130445285449714,45.9177959457946,50.77352547244966,54.15155670679059,92.49743062692703
嘉定,新成路,57.0,42.365146184317176,10.58326760950256,30.48780487804878,40.41065967671472,46.53016584633532,51.30965772135626,97.72782799902272
嘉定,昆山,13.0,41.07259781462099,4.975261780043024,34.562211981566826,42.04545454545455,44.705882352941174,47.03209586748202,49.650191830286616
嘉定,江桥,1760.0,72.58836633247346,13.794164712909456,35.55007821017206,71.86064118629908,83.30771861218439,90.49773755656108,155.55555555555554
嘉定,菊园新区,764.0,48.532357946814805,11.726704508797434,23.376623376623378,48.484599990722884,58.872126863285736,63.829787234042556,83.41759352881698
嘉定,马陆,35.0,48.54473687330336,12.00600518538791,24.129090634896695,49.00843400957374,61.02164557295582,64.39000927915673,67.11409395973153
奉贤,南桥,1358.0,36.09163902340858,10.059179534832818,13.706975327444411,35.262320915360846,43.227725511898186,48.85991960514934,108.58549297813813
奉贤,四团,42.0,45.855503037513756,7.950095830107062,24.744123270723204,48.804494973758935,52.34016142703732,53.022269353128316,55.85812037424941
