month,district,count,mean,std,min,50%,80%,90%,max
1,嘉定,477.0,62.50407356059389,20.12731703995287,16.64308895731048,61.42857142857143,79.45803992656116,91.00437390558133,126.8450184501845
1,奉贤,331.0,34.08220611679821,11.310882313524747,6.348400203148806,32.5,42.47057395947094,49.07115317209954,73.85028533064786
1,宝山,792.0,73.35155995166582,19.53860651004004,19.485580670303975,72.15444261000911,89.30630028141593,98.20104549753476,149.5726495726496
1,崇明,36.0,24.610070932116937,7.846337085544631,10.204081632653061,25.17232307287556,30.0,33.67654903569963,44.39297432928006
1,徐汇,743.0,148.36375007523617,59.818767212576056,53.936913074885624,138.4019191732792,179.12885385775073,220.89643602413742,611.7021276595744
1,普陀,654.0,122.88156969508702,32.19609994732033,44.97751124437781,119.35183724850944,146.98756041952387,162.9476899438968,278.24824582627633
1,杨浦,516.0,119.8485281807229,23.19817412234526,60.541849553503866,118.25103418204236,138.32384052074858,150.25834840463688,208.39625490788282
1,松江,844.0,60.06710959359483,19.95745583466335,18.125,59.18875913233366,73.39587215348347,82.71397641757882,272.07302088818676
1,浦东,623.0,104.0093168654396,50.89042232296773,9.951899154088572,97.15025906735751,135.64751482794907,162.9551078119477,391.30434782608694
1,虹口,344.0,122.91479557566007,32.142637764779856,61.72839506172839,118.97630860324757,147.832257732754,167.4867761439454,300.0
1,金山,43.0,28.494299791468162,6.980724346151115,16.666666666666668,27.507405840033858,33.14434025349382,37.0830253757083,49.17558576800694
1,长宁,618.0,152.15861433264118,44.141694693487935,76.74418604651163,146.3749554971924,177.7920847571284,199.43734539244437,466.3557628247835
1,闵行,1216.0,88.47037734036194,28.43522095640137,31.818760341097114,84.53009754754964,110.19750784097653,126.20354100516867,272.5
1,青浦,618.0,65.3306176239142,28.95349207343479,13.619803193843849,59.72644560285742,92.85283788264317,110.27356824710753,155.3398058252427
1,静安,728.0,157.34117761169858,68.13326070778957,58.63383172090296,142.96778536453422,196.4580376264539,237.37882078720136,735.2941176470589
1,黄浦,391.0,179.30139952299723,58.764865462541415,28.571428571428573,170.61934823408976,207.1931196247068,240.0,636.3636363636364
2,嘉定,550.0,62.911845353959265,21.879269993332237,15.512409927942354,60.34788725690173,82.20792823303202,91.6957234003686,147.4530831099196
2,奉贤,315.0,34.37084070015755,11.332296368701925,6.348400203148806,32.70943121933491,42.841232717610936,49.120878061012895,93.99127223900638
2,宝山,810.0,75.02738045645879,21.49641148854719,19.485580670303975,73.56766688986963,91.28178257861256,100.44221906892689,245.02597275311183
2,崇明,34.0,26.09654056446258,12.113119177740854,10.204081632653061,23.681423047944122,33.15609756097561,35.47769848349688,76.7341927562922
2,徐汇,880.0,147.22269715248595,54.55143935314735,53.936913074885624,139.7212465196486,177.3624852160962,212.0592613306007,611.7021276595744
2,普陀,778.0,120.51383938695257,33.46128432378668,40.45055697305371,117.1366259101525,144.35543798715722,159.89068566755685,421.60737812911725
2,杨浦,585.0,120.65646925018143,25.80557444071858,60.541849553503866,118.04686102664998,139.32382696184504,153.52023026590751,249.16943521594686
2,松江,778.0,60.65529760297757,20.659380868025504,18.041495439510875,59.77550307774764,73.06291977490989,83.71347895674556,272.07302088818676
2,浦东,594.0,113.06483251344011,53.83360569922476,17.89216529608093,103.33303079970315,150.9325535675565,180.46801387565603,442.3076923076923
2,虹口,371.0,125.31139036609368,31.40549028388341,70.75471698113208,121.33468149646106,147.82608695652175,167.66467065868264,255.38529868976238
2,金山,55.0,28.152240455498788,6.665811323695389,14.102564102564102,28.132992327365727,32.59985695841819,37.009738229250424,49.17558576800694
2,长宁,691.0,151.79610582539556,43.686967610646285,67.2796591163938,146.42857142857142,176.8595041322314,195.66918862509783,456.62100456621005
2,闵行,1214.0,89.75499590213168,32.56422361975727,33.07493540051679,83.21204973162745,112.27761964459312,131.48138377389685,532.8185328185328
2,青浦,654.0,65.77673808563888,29.565096523965266,13.619803193843849,60.1887591618833,91.00491281200355,112.25063116741302,223.3937985881512
2,静安,852.0,159.02910434575222,70.86126667322793,57.702140092031264,144.23727404323577,199.75535168195728,239.89010551463267,1067.9611650485435
2,黄浦,459.0,182.33752485534492,60.53190083646366,85.78335802854247,171.92651907677813,214.70870986348783,257.63694462927185,636.3636363636364
3,上海周边,1.0,40.86709310589907,,40.86709310589907,40.86709310589907,40.86709310589907,40.86709310589907,40.86709310589907
3,嘉定,482.0,63.64231520714326,20.846394686277566,16.64308895731048,62.34771345864251,81.2881028292587,91.25108855142138,126.24720016289962
3,奉贤,387.0,36.499163416069386,12.150794219755893,14.04431852676313,35.021012607564536,45.81615373860088,52.47278516414956,108.58549297813813
3,宝山,814.0,75.29040320644695,22.508612161738572,25.207057976233347,74.080766708161,90.72862398854645,101.30631707592072,225.42389493286288
3,崇明,27.0,25.937950877837736,13.548176439490799,9.615384615384615,23.677979479084453,32.54146341463415,37.0,76.7341927562922
3,徐汇,823.0,144.8818929902398,52.267331009749476,61.89511591267162,137.20316622691294,175.63469806962405,206.70363939594722,469.69696969696975
3,普陀,695.0,119.68981375470314,31.28498321038039,30.282174810736407,116.72802370476789,143.56211393273853,160.15384615384616,283.7684449489217
3,杨浦,623.0,118.80636533218066,24.327306395890524,60.541849553503866,116.0,136.9139731730314,151.19844997048787,229.59975178405216
3,松江,920.0,62.59923825026763,22.861006227409984,18.041495439510875,61.826825408563835,74.30367927395464,84.16008267493416,384.22649140546
3,浦东,629.0,116.19238498896408,54.24731174915457,17.21734852832664,106.97674418604652,156.77182408889726,181.8721077390303,397.32142857142856
3,虹口,430.0,123.02027815223107,31.848062947824264,40.4040404040404,119.00041539216798,145.72617452478207,166.1792887607229,300.0
3,金山,55.0,29.090237101574687,6.899802877645999,16.666666666666668,28.169014084507044,32.59985695841819,37.52664790881168,54.467204183918064
3,长宁,645.0,152.33993709017912,43.22524254384498,71.84363444268357,148.83483585643816,180.4186991428292,198.1313569018027,589.9705014749263
3,闵行,1290.0,89.51402311308304,32.37672989067744,33.333333333333336,82.07137270635607,111.48392684118913,129.5806772776338,330.7692307692308
3,青浦,776.0,69.46767146653471,30.917076329664628,13.62562829286017,61.674016470603064,100.82599759568775,113.30270010347033,223.3937985881512
3,静安,898.0,164.21774309241673,75.63018412264321,58.63383172090296,147.5800156128025,205.9256412317808,251.4909611064962,1067.9611650485435
3,黄浦,417.0,184.43103273855016,59.060720455688006,65.04065040650407,171.65981332811174,217.818547441458,269.11735082806376,514.1173855046687
4,嘉定,682.0,64.05029542302871,23.338308573893233,16.64308895731048,62.49442063917158,79.84905660377363,90.44132794548767,368.75
4,奉贤,392.0,36.634110633220786,12.151665573727156,14.192225814081842,35.24534026824578,45.927067207212,52.18006906758758,108.58549297813813
4,宝山,925.0,73.90422682882031,20.678732983677936,24.390243902439025,72.5689404934688,89.29684485470898,99.42939753421298,185.1851851851852
4,崇明,23.0,27.482845163301032,13.042064236987652,9.615384615384615,26.595744680851062,32.15609756097562,36.46981861433244,76.7341927562922
4,徐汇,938.0,148.13841198877162,57.66277730987463,53.936913074885624,138.821698313525,176.86294094217655,211.84847129915812,588.2352941176471
4,普陀,743.0,119.37653983697417,31.799642711261978,30.282174810736407,116.14401858304298,142.77562665579785,161.80671377511442,278.24824582627633
4,杨浦,713.0,119.07996503302955,25.79366761180826,54.34842888674453,114.96730617230726,137.81115892366256,153.21258453493186,229.59975178405216
4,松江,957.0,61.715935943246365,23.00457852639579,18.041495439510875,60.869565217391305,74.15591478725743,84.91000272644463,384.22649140546
4,浦东,695.0,113.19852077613183,57.56529268433893,13.355998057309373,103.397341211226,151.94535788993912,175.60933965083024,862.9058354007119
