district,subdistrict,count,mean,std,min,50%,80%,90%,max
普陀,桃浦,882.0,80.98810146531612,15.536339208249679,37.90271636133923,80.0355871886121,94.33333333333333,101.58441558441558,147.94599253088194
普陀,武宁,807.0,121.02501900662526,24.52620803949699,27.428571428571427,117.94439764111205,139.00588053405485,152.97137475768528,215.78947368421055
普陀,甘泉宜川,1131.0,107.24698411000652,24.10513798650922,53.618421052631575,103.48837209302326,122.00619892927584,134.12816691505216,403.1914893617021
普陀,真光,397.0,82.25292113562013,16.69384483620158,46.875,78.9435912157313,95.58599130834057,106.49747474747477,138.33883388338833
普陀,真如,827.0,107.29435532630711,23.36700902102023,59.851485148514854,103.97630600541937,126.0897919148042,138.64615957083942,240.0
普陀,长寿路,875.0,128.11716618039796,25.930647322179276,70.56618336181708,125.51229508196721,146.26233028895857,159.37838945699767,262.1029910576627
普陀,长征,341.0,89.11981003794608,19.82614605431904,54.33306166802499,86.40801866413203,99.26470588235294,110.10305646084736,171.8787300071616
普陀,长风,667.0,114.67887804779959,24.165924650754857,67.95469686875417,111.48837209302326,134.63282456573276,144.67841962232595,260.0
杨浦,东外滩,502.0,113.55964662169968,25.58063128290905,48.75,109.10340300461766,133.34944376283755,146.3263448676941,212.32876712328766
杨浦,中原,1356.0,94.61996958215657,17.165356769502253,40.31329186823313,92.71523178807946,107.00909577314071,117.14620125367807,205.1197899573351
杨浦,五角场,915.0,112.12910724572355,25.115032653284924,60.98723079855156,109.95752713544124,131.0172227405334,143.916275613044,236.42857142857144
杨浦,周家嘴路,1049.0,105.8808739121206,19.971868053601668,22.10844775424715,104.28571428571429,121.00294808699749,132.56359011463726,174.31781701444623
杨浦,控江路,589.0,112.28494351133018,24.28742865959721,63.56521739130435,109.45273631840797,126.72737874465449,137.5560865113104,293.75
杨浦,新江湾城,334.0,113.77299111845832,30.498904188465374,27.181299266104922,110.50232573198502,135.03421475035907,146.82938810097622,322.03389830508473
杨浦,鞍山,1153.0,118.61107333686004,21.476946928700936,32.42266397363666,116.45199063231851,134.51972530683813,148.12544068491155,209.55574182732607
杨浦,黄兴公园,1058.0,105.57004311059889,21.285916521979434,55.55555555555556,104.06852573354888,120.75548979451852,131.39572707720487,250.0
松江,九亭,1271.0,69.90291200762029,17.327554742173984,15.153811183512653,66.1437602435027,81.32956152758132,92.1951219512195,167.98009124844464
松江,佘山,520.0,48.07798517365683,15.107527612349037,16.651528913109296,45.942982456140356,60.86348220670319,67.55802873951201,101.49605180358483
