district,subdistrict,count,mean,std,min,50%,80%,90%,max
嘉定,上大,1.0,34.226190476190474,,34.226190476190474,34.226190476190474,34.226190476190474,34.226190476190474,34.226190476190474
嘉定,丰庄,1086.0,87.22144238436786,16.196704638113033,1.0487179487179488,85.42115027829314,98.10710987996306,107.43760176655589,174.901617839965
嘉定,华亭,1.0,35.16819571865443,,35.16819571865443,35.16819571865443,35.16819571865443,35.16819571865443,35.16819571865443
嘉定,南翔,2284.0,70.78806671451362,15.095067935416797,0.12935407849367175,69.2722380660093,82.83306437152591,90.9090909090909,138.73021054349599
嘉定,嘉定新城,2152.0,62.24809404633853,15.599614107484788,0.10330251711254738,59.120671771144686,73.67354302446397,82.7746714760208,137.41910925009518
嘉定,嘉定老城,637.0,50.74887266414181,14.200524489549842,24.13572797614822,48.275862068965516,62.26281496857522,71.98150144903431,118.4163105596458
嘉定,外冈,100.0,34.42710278835189,8.615324289548662,16.93480101608806,34.77958889146854,41.57303370786517,43.75813455620295,59.80210938349462
嘉定,安亭,1888.0,51.048743566518326,71.29686557657973,1.0,48.667721133957905,56.954970514256225,61.77834047526295,3100.0
嘉定,徐行,339.0,44.29517308664973,8.454387630631679,17.15424915387825,44.690109373162414,49.64147821290678,52.33255362231741,108.03511141120865
嘉定,新成路,108.0,42.96749090034279,8.903360427225488,24.98941126641254,42.56548633356969,52.2141012377472,55.55555555555556,69.97712286367918
嘉定,昆山,7.0,38.674037799147165,6.802618835853664,29.241801851980785,37.14882749013234,41.78449116208453,46.02368305687808,51.13636363636363
嘉定,江桥,2956.0,72.51560531037991,13.770945863433635,1.0,72.01228724780674,83.67254635911353,89.98565906095585,150.0
嘉定,菊园新区,1260.0,49.25759644576429,11.051228687584405,21.764705882352942,48.82233865206001,58.05379284715177,63.829787234042556,87.89920890711983
嘉定,长征,4.0,94.34043614010146,10.90318893565478,79.72097658196313,97.14931978517563,102.50706412919403,102.92459626864276,103.34212840809147
嘉定,马陆,199.0,48.57681292194962,7.183191485336992,31.25,47.83624429858716,53.82140683418833,57.142857142857146,75.0
奉贤,南桥,1658.0,35.77700395697476,9.473471121959063,14.01443486791395,35.3045013239188,42.65522713347678,47.73873052479151,81.70961659333753
奉贤,四团,51.0,43.868111842888545,9.16483124791309,18.535681186283597,45.52697473252903,51.69671261930011,53.80333951762523,56.06821632986801
奉贤,奉城,3.0,30.084788368400794,3.61543091644507,25.977774570645114,31.48970528865563,32.26801326300323,32.527449254452435,32.78688524590164
奉贤,奉贤金汇,715.0,33.22587586899413,9.566191185413874,12.851635013565614,33.65384615384615,41.233104398864036,46.05667187415827,64.74063283968601
奉贤,庄行,65.0,30.469911781145715,11.112405469900482,14.325364849136001,30.973451327433626,35.41235485332805,38.24246900961561,99.00173253031929
奉贤,柘林,37.0,24.713745634908992,5.7491864566567665,14.080540692762602,24.06212402931204,31.29192286193404,31.790841405737723,35.95505617977528
奉贤,海湾,580.0,53.90617042392103,538.568535606957,8.574150523975867,29.953733448445483,39.079948354181134,44.5450219093331,13000.0
奉贤,西渡,681.0,44.07740303417586,12.736068198203467,16.760445348976415,42.264596029093774,53.50194552529183,59.4161715319039,131.6872427983539
奉贤,青村,52.0,37.934674732256966,9.020354287364576,20.07456266131345,39.16749951380244,45.0134522234396,48.312795893101686,63.122457567681295
宝山,上大,2482.0,71.91577919645846,12.95069453090204,24.074168928955594,70.53403151341095,82.51914480109507,88.40755896623213,178.15312538527925
宝山,共富,563.0,65.37099047993935,13.561067465307055,31.293210101157122,63.87628172802152,74.91213310899234,82.52914975481079,138.27433628318585
宝山,共康,1038.0,78.30369537028756,11.937719306480076,39.80724910957469,77.50253657674342,87.27993463494323,92.66017263982397,123.57954545454545
宝山,大华,1804.0,85.19291218804125,17.49881514260647,40.25116728385123,83.07437107254688,95.7645655199841,103.69613926325931,278.1383274615242
宝山,大场镇,810.0,76.4348918685165,18.549914149913793,28.406102051551816,74.15123774507148,87.97699623088155,96.10527969928779,391.6666666666667
宝山,张庙,1319.0,82.29269711061087,14.401588348927946,43.031649083842304,81.16883116883118,94.33962264150944,101.60699368946894,145.38369304556355
宝山,月浦,632.0,53.32443749339094,10.961065249188273,21.87864644107351,52.928483331158546,62.5,66.97778622152674,86.95652173913044
宝山,杨行,1816.0,61.02708962325639,10.392649251540021,29.87012987012987,60.28323182913877,68.45564074479736,73.17067790836313,150.0
宝山,淞南,1224.0,80.98439402791908,15.56771566397513,47.464820192092915,78.73720531484254,91.13030152418821,100.0,198.1287837094111
宝山,淞宝,1504.0,77.33368544685769,15.617548784693035,27.824240864642306,76.35461370287683,89.72215556794318,98.29859342791319,133.434420015163
宝山,罗店,1632.0,49.20377941794704,11.846835134926335,0.9574468085106383,48.86611118086206,58.8235294117647,64.21674159066897,112.58398402033774
宝山,罗泾,94.0,39.76000315364979,10.189067815897031,11.420957456933474,42.27975913829119,46.93357324936272,49.41119043260724,72.72727272727273
宝山,通河,495.0,85.99456458030724,15.190487179520796,51.84174624829468,84.59696727853152,96.97887017249155,105.0889244315858,176.34730538922156
宝山,顾村,4060.0,61.74941240124518,16.927659257042194,22.033364809568777,58.34991815901269,71.6805577594914,86.61637328862811,166.04930387022608
宝山,高境,1483.0,90.37972459668644,19.80331151494817,26.341784655910438,87.21382962155428,103.38445663763243,111.68359452034385,265.4867256637168
崇明,崇明其它,3.0,18.861182529775178,15.300383667231474,9.955201592832255,10.1,25.95700759789597,31.242676797194626,36.52834599649328
崇明,崇明新城,168.0,26.287158867474936,12.66084133168044,8.155656530350694,25.736035443902075,34.5065671997143,39.383276572346304,99.2063492063492
崇明,长兴岛,79.0,37.65063071476874,11.891278478455789,18.51851851851852,37.5,45.42105263157895,50.839211485986795,81.61512027491409
崇明,陈家镇,188.0,22.902601638040167,11.647262973231403,4.761904761904762,21.757713514365264,26.43349753694581,37.35756725097584,91.96723667193562
徐汇,万体馆,921.0,134.7340659358931,31.602915061455935,73.49808265871326,132.5350111629795,150.6740681998414,162.5,347.82608695652175
徐汇,上海南站,774.0,105.23740165404251,19.79753514967741,50.0,102.1897810218978,119.25068903897991,131.93580612935452,220.51282051282053
徐汇,华东理工,993.0,94.96656175928115,16.386591516213677,50.65733928356049,94.22266303000248,107.70833420600088,115.83629382040165,170.33542976939205
徐汇,华泾,967.0,86.7670596335034,18.227450590425434,37.81512605042017,84.93589743589743,97.93658663987947,108.71370335625957,181.25
徐汇,康健,1942.0,115.77304160343526,28.023736450007725,62.71586984184694,111.43818334735072,131.57894736842104,144.8512083545123,767.6767676767677
徐汇,建国西路,570.0,198.39097073691244,58.595046877230025,53.475935828877006,187.77280225159205,225.36663678591802,256.6868208697554,785.7142857142858
徐汇,徐家汇,4702.0,146.99958967969494,32.50862576136878,61.32282084975908,143.24880956407685,166.2872076405911,182.14936247723134,474.45255474452557
徐汇,徐汇滨江,570.0,171.23966996579128,59.873932247076226,64.35006435006434,176.72725897431675,222.15444794329443,244.94995795254405,449.925012497917
徐汇,斜土路,1242.0,150.18455889752525,32.08956174435015,58.04291503090349,146.05543762045977,166.76578166370535,182.94606844918508,394.7368421052632
徐汇,植物园,621.0,99.90678668181316,18.868562056269592,59.16523235800344,97.5609756097561,111.6348300669809,118.72638963842417,243.77888938137147
徐汇,漕河泾,317.0,124.17998364349606,27.748196245960596,66.5687714145864,119.56521739130434,135.45644648002408,160.3811783593631,252.5252525252525
徐汇,田林,1507.0,130.28084681727628,29.963518866785897,64.81721545242416,126.85443990539669,152.79156896538615,166.30643662642822,265.4103908168005
徐汇,衡山路,1090.0,205.6722866683021,68.23242413623744,94.2951438000943,190.54535796114652,243.83359792329674,288.64801370608694,682.4925816023738
徐汇,金汇,10.0,131.66581526647133,13.330029326064539,112.86681715575621,131.32986275437767,143.32716736328481,147.5639546851554,152.4992939847501
徐汇,长桥,533.0,105.27925988079569,18.952573160741863,57.45283018867924,103.12750601443464,120.07819044959508,131.83753501400562,173.0
徐汇,龙华,1801.0,132.73249806348718,31.706071963619035,50.29791843999072,128.63616430346443,153.97536394176933,169.39252336448598,438.61786636775673
新静安,不夜城,83.0,144.0625857456574,26.600732426690055,83.4816247582205,142.94478527607362,163.86216699155295,175.2001085764498,233.85416666666669
新静安,大宁,179.0,126.8679702693154,25.684050844918353,76.11111111111111,124.70588235294117,148.78679268405227,160.00930760499435,244.5
新静安,"大宁, 闸北公园",1.0,135.19230769230768,,135.19230769230768,135.19230769230768,135.19230769230768,135.19230769230768,135.19230769230768
新静安,彭浦,204.0,110.9048802730158,21.076563305006417,65.40155879362928,109.85396825396826,127.90394267395074,134.33595525644233,197.6470588235294
新静安,永和,47.0,110.84914441049708,18.30306567520296,70.94133697135061,107.11446740858506,129.0365168539326,135.41739745403112,150.69384215091068
新静安,西藏北路,140.0,137.9939824529598,25.061875235479764,87.94871794871794,136.83501279127645,154.14028359489328,162.63796149115893,269.25207756232686
新静安,闸北公园,39.0,129.63345971041892,21.022748251950812,84.40389002281185,129.62962962962962,147.63371599556916,157.05749428175912,171.0
新静安,阳城,59.0,110.5760635258244,15.828708357518806,85.6961489631824,105.83866309057149,124.366525660825,135.5417189460477,143.78531073446328
普陀,万里,789.0,88.94596615052428,18.12577761014518,53.28991192361779,85.66533409480297,100.20759521795854,111.74903033607828,173.59413202933985
普陀,中远两湾城,544.0,122.10994591001567,27.543422609899817,46.666666666666664,114.47131153187584,139.62140801553045,162.0991567216266,306.4699205448354
普陀,光新,1067.0,124.55263189769542,26.733154654343412,44.548390689386345,121.14219786558984,141.06340407086802,154.07129201356767,294.52529452529456
普陀,曹杨,1086.0,128.40305278153863,39.24335459747506,61.77532788443261,121.41824801412179,143.33333333333334,160.3905160390516,448.35164835164835
普陀,桃浦,1955.0,86.82427017242355,121.28736716967065,0.7402422611036339,83.5692141798086,97.50731707317074,104.96298695475487,5400.0
