month,district,count,mean,std,min,50%,80%,90%,max
1,嘉定,1692.0,63.87455766101731,19.199922923303497,20.836806134355726,61.65069746419559,79.79589459548636,89.32160403241242,174.901617839965
1,奉贤,591.0,36.10222262372715,12.098812597766404,8.574150523975867,34.33171540191784,45.44367376225783,51.824212271973465,76.41196013289036
1,宝山,3197.0,71.44131164292102,18.604059681084543,19.397889509621354,70.50197405527355,85.98273344058093,94.63311712832837,186.76410881039385
1,崇明,35.0,29.31467015667736,16.462295738913713,8.301510874979247,23.03330970942594,38.06666666666667,43.05082787794417,91.96723667193562
1,徐汇,2856.0,139.23241846764293,53.941587200607536,43.872919818456886,129.3557247872656,168.65594187856772,200.00816393174955,682.4925816023738
1,普陀,2399.0,112.9812337566959,111.84111993146941,44.2515530593141,107.65349032800673,132.19635273465758,148.325688944051,5400.0
1,杨浦,2204.0,109.9478737282109,22.98393978123287,53.164372587575556,107.23810723810725,128.95184730112265,140.06842723302412,240.26910139356082
1,松江,2418.0,59.79174743156114,17.521321216761972,17.159722698881186,58.358977536167274,70.91682785299807,80.0,180.2839756592292
1,浦东,2207.0,108.53982191861738,46.00180095600827,15.721210533211057,101.71407044641175,138.5943231469635,158.68315078581614,862.9058354007119
1,虹口,1469.0,115.77174255345544,32.01220187435284,45.425048669695,109.61907371882707,138.31667967227966,153.49718611189,319.693094629156
1,金山,116.0,30.499826938831646,8.20157513559276,13.378523011059578,30.18482356332634,35.612535612535616,39.37803501233752,65.08298080052066
1,长宁,2227.0,140.72681066043938,39.09315891958536,47.76562997558646,136.0,167.1505032784013,186.25891849175886,666.6666666666666
1,闵行,4013.0,83.47762797679842,30.703523066469455,30.120481927710845,78.20861117971516,102.04081632653062,119.63301593317227,531.7714153597165
1,青浦,1860.0,67.5233344690063,26.545654660027846,10.172163873560002,61.79775280898876,89.51765880489663,101.01010101010101,262.3906705539359
1,静安,3152.0,144.27245586159708,56.69617038781868,47.76852736454211,132.9264006727409,179.6689258530745,213.1089268510515,670.7317073170732
1,黄浦,1604.0,173.4844765105915,59.28215457614656,69.56521739130434,159.39046735722997,203.34139511201633,246.10396632433756,707.9646017699115
2,嘉定,2073.0,64.41031566980264,19.808143458775724,0.16169259811708972,61.72839506172839,80.79357632868964,90.34082423369976,226.09514837494112
2,奉贤,722.0,36.62902837540152,11.470422926178585,8.574150523975867,35.428860201291926,47.02231302262577,51.501185061815384,80.56394763343404
2,宝山,4089.0,72.15327125829295,19.422167615972846,19.397889509621354,71.1997152011392,87.14627020819488,96.18349298166754,391.6666666666667
