district,subdistrict,count,mean,std,min,50%,80%,90%,max
普陀,真如,1820.0,7664.189285714286,4455.973435003685,1500.0,5900.0,10622.000000000007,14500.0,41800.0
普陀,长寿路,1727.0,10714.053561088593,7004.771561747649,2800.0,9000.0,14000.0,17270.000000000004,69000.0
普陀,长征,799.0,8820.62703379224,5518.884360371485,4000.0,7500.0,9800.0,12000.0,52500.0
普陀,长风,1422.0,6855.1469760900145,4822.707961345332,2200.0,5600.0,7200.0,9500.0,80000.0
杨浦,东外滩,1096.0,8087.391879562044,5063.431863922176,1800.0,6800.0,9750.0,12900.0,49000.0
杨浦,中原,2936.0,5418.857288828338,1961.0045262641866,1200.0,5000.0,6100.0,7250.0,25000.0
杨浦,五角场,2042.0,6568.201762977473,2747.9392116659164,700.0,6000.0,7600.0,9300.0,55000.0
杨浦,周家嘴路,2396.0,6848.560100166945,2904.320511432868,2000.0,6130.0,8390.0,11000.0,22750.0
杨浦,控江路,1308.0,5346.744648318043,2335.3335811245865,2400.0,4500.0,6500.0,8300.0,18000.0
杨浦,新江湾城,770.0,15189.251298701298,9578.056652039584,3000.0,12500.0,21000.0,28000.0,85500.0
杨浦,西藏北路,1.0,3960.0,,3960.0,3960.0,3960.0,3960.0,3960.0
杨浦,鞍山,2739.0,5877.455640744797,2825.872728007086,2000.0,5000.0,6800.0,8800.0,29000.0
杨浦,黄兴公园,2290.0,5873.851091703057,2563.9240936638544,2500.0,5100.0,7300.0,9500.0,25000.0
松江,九亭,2944.0,6428.05519701087,2405.010512202765,2000.0,6000.0,7300.0,8300.0,42000.0
松江,佘山,930.0,5761.542473118279,6331.626136454396,1300.0,3700.0,6500.0,9800.0,55000.0
松江,叶榭,1.0,5000.0,,5000.0,5000.0,5000.0,5000.0,5000.0
松江,小昆山,50.0,6279.24,7345.147390360689,2000.0,3500.0,8000.0,12100.000000000002,49000.0
松江,新桥,252.0,4991.289682539683,5036.736914751357,1700.0,3600.0,4600.0,6795.0,40000.0
松江,松江大学城,2486.0,5312.674778761062,2712.23848529775,1900.0,4600.0,6400.0,8000.0,38000.0
松江,松江新城,1266.0,5418.433254344392,3108.665437778649,1900.0,4500.0,6750.0,8800.0,32000.0
松江,松江老城,1322.0,3503.4152798789714,1082.8726623593366,1500.0,3350.0,4200.0,4800.0,16000.0
松江,泗泾,3600.0,5124.54625,3374.3551996831357,1300.0,4400.0,6200.0,7200.0,42000.0
松江,洞泾,53.0,9812.452830188678,6661.817696527779,4000.0,7000.0,15000.0,17600.000000000007,33000.0
松江,莘闵别墅,1223.0,7503.921095666394,4606.623787085417,2700.0,5800.0,9000.0,14000.0,60000.0
松江,车墩,218.0,2278.233944954128,692.466189990687,1200.0,2200.0,2800.0,3000.0,6500.0
浦东,万祥镇,12.0,2258.3333333333335,913.9905841302677,1200.0,2150.0,3160.0,3470.0,3500.0
浦东,三林,882.0,7304.640022675737,4040.2419611179484,3400.0,6500.0,8200.0,9500.0,55000.0
浦东,世博,1201.0,6315.064945878435,2075.9240246683366,3200.0,5790.0,7200.0,8800.0,20000.0
浦东,临港新城,213.0,4828.469483568075,2644.054292048521,2000.0,4300.0,5500.0,6500.0,16500.0
浦东,书院镇,13.0,2561.5384615384614,1784.908242991061,1000.0,1600.0,3480.000000000001,3960.0,7500.0
浦东,北蔡,935.0,9115.086631016044,11040.28780047542,3500.0,6800.0,9800.0,13000.0,265000.0
浦东,南码头,422.0,6757.305687203791,2830.008338314916,2600.0,5600.0,8640.0,11500.0,18000.0
浦东,合庆,19.0,6584.210526315789,10300.229941224869,3000.0,4500.0,5000.0,5520.0,49000.0
浦东,周浦,547.0,6388.340036563071,3596.827867488128,2500.0,5400.0,7800.0,9540.000000000004,50000.0
浦东,唐镇,503.0,8758.131212723658,7379.470100948762,3600.0,6590.0,9660.000000000002,12740.000000000004,80000.0
浦东,塘桥,534.0,10602.142322097377,11761.853351135935,2500.0,7000.0,12120.000000000011,15849.999999999995,140000.0
浦东,外高桥,288.0,5121.979166666667,1644.38372417057,2300.0,4600.0,6000.0,7060.000000000002,15000.0
浦东,大团镇,1.0,6000.0,,6000.0,6000.0,6000.0,6000.0,6000.0
浦东,宣桥,16.0,5006.25,5631.869878941925,2700.0,3700.0,4200.0,4550.0,26000.0
浦东,川沙,514.0,4949.035992217899,2688.687016460583,1200.0,4500.0,5800.0,6644.0,46000.0
浦东,康桥,451.0,8954.257206208425,7602.122719077887,3000.0,6500.0,9600.0,15500.0,53000.0
浦东,张江,777.0,9848.657657657657,7142.71198521855,4200.0,7500.0,12500.0,15000.0,80000.0
浦东,御桥,396.0,7965.267676767677,4928.376321224952,4300.0,6850.0,9000.0,10500.0,65000.0
浦东,惠南,414.0,3074.8792270531403,1415.2331013445416,1200.0,2800.0,3700.0,4300.0,17000.0
浦东,新场,71.0,4499.43661971831,2556.6092987861557,2200.0,4100.0,4800.0,5500.0,20000.0
浦东,曹路,344.0,5675.441860465116,3890.4283443021154,3000.0,5000.0,6000.0,6800.0,40000.0
浦东,杨东,251.0,15803.884462151394,10312.010752059834,4500.0,13500.0,19500.0,23800.0,80000.0
浦东,杨思前滩,967.0,10555.087383660806,8163.285815228057,3400.0,8000.0,13400.000000000035,18500.0,86000.0
浦东,梅园,867.0,11944.603806228373,13894.025163204058,3500.0,7000.0,13800.0,25000.0,176000.0
浦东,泥城镇,132.0,2958.712121212121,805.4086301569806,1400.0,3000.0,3500.0,3500.0,7500.0
浦东,洋泾,431.0,9523.62645011601,6274.813659951403,4000.0,7200.0,13000.0,16500.0,50000.0
浦东,源深,255.0,10678.560784313726,6001.067083853734,5000.0,8000.0,15100.00000000001,18799.999999999996,42000.0
浦东,"源深, 梅园",1.0,7060.0,,7060.0,7060.0,7060.0,7060.0,7060.0
浦东,潍坊,551.0,6960.901088929219,2501.7140679794097,3300.0,6300.0,8000.0,9550.0,23000.0
浦东,碧云,257.0,15076.007782101167,13022.079055574295,4200.0,10000.0,20000.0,32000.0,75000.0
浦东,祝桥,20.0,5205.0,4557.639624560988,1400.0,3650.0,5020.000000000001,7000.000000000015,20000.0
浦东,联洋,249.0,21247.710843373494,18525.114926636314,5000.0,18000.0,24660.000000000004,30000.0,200000.0
浦东,航头,153.0,4701.633986928105,2232.979617107205,2200.0,4300.0,4800.0,6160.000000000002,16500.0
浦东,花木,325.0,13183.690769230769,11817.283638907194,3800.0,10000.0,16500.0,23000.0,150000.0
浦东,金杨,679.0,6926.630338733432,3544.079355099628,2800.0,6000.0,7919.999999999999,10000.0,48000.0
浦东,金桥,1146.0,6680.719022687609,2565.6638613362975,2900.0,6000.0,8000.0,9300.0,32000.0
浦东,陆家嘴,693.0,16822.256132756134,21374.762739675898,4200.0,8760.0,25800.0,38000.0,400000.0
浦东,高行,724.0,7962.754143646409,5641.448626561951,3200.0,6300.0,9000.0,13000.0,86000.0
浦东,"高行, 高东",1.0,4730.0,,4730.0,4730.0,4730.0,4730.0,4730.0
虹口,临平路,2109.0,14865.199383594121,8914.239835221653,1300.0,12800.0,19000.0,27100.000000000022,70000.0
虹口,凉城,2303.0,5743.051020408163,2435.298415738614,800.0,5000.0,6896.000000000002,8750.0,33000.0
虹口,北外滩,814.0,11123.773955773955,7292.240528413809,3000.0,8095.0,16000.0,21940.000000000007,60000.0
虹口,四川北路,372.0,12159.924731182795,21170.537377866312,1900.0,8800.0,14000.0,18000.0,300000.0
虹口,曲阳,2133.0,5381.394749179559,1627.672303084823,2300.0,5050.0,6356.000000000002,7123.999999999998,17800.0
虹口,江湾镇,1508.0,5834.1631299734745,1546.0954478798826,2480.0,5600.0,6800.0,7561.999999999998,15000.0
虹口,鲁迅公园,1059.0,7646.700188857412,4463.131114586755,2500.0,6000.0,10000.0,13000.0,45000.0
金山,金山,1089.0,2747.6225895316807,1146.415684944939,1000.0,2600.0,3500.0,3900.0,18000.0
金山,金山新城,102.0,2619.607843137255,873.8544654967263,800.0,2500.0,3200.0,3500.0,6000.0
长宁,中山公园,4011.0,8501.640862627773,5435.317821530819,2300.0,6550.0,10800.0,15000.0,88000.0
长宁,仙霞,1263.0,7592.928345209818,4962.266783053957,3500.0,6500.0,7700.0,9000.0,48000.0
长宁,北新泾,1892.0,6407.362843551797,2020.9445765717514,3200.0,5915.0,7300.0,8500.0,27500.0
长宁,南京西路,1.0,4290.0,,4290.0,4290.0,4290.0,4290.0,4290.0
长宁,古北,895.0,18136.49944134078,9998.236278426823,4300.0,16500.0,25000.0,30000.0,70000.0
长宁,大宁,1.0,5960.0,,5960.0,5960.0,5960.0,5960.0,5960.0
长宁,天山,1029.0,13262.667638483965,6838.363837786767,3000.0,12500.0,17500.0,22550.00000000001,46000.0
长宁,新华路,2120.0,8916.941745283018,5818.073055555491,2550.0,6800.0,11500.0,15500.0,68000.0
长宁,海湾,1.0,5630.0,,5630.0,5630.0,5630.0,5630.0,5630.0
长宁,航华,3.0,4946.666666666667,313.9001964531614,4700.0,4840.0,5116.0,5208.0,5300.0
长宁,虹桥,916.0,8278.376091703056,6635.532210171658,3500.0,6500.0,8200.0,13900.0,110000.0
长宁,西郊,754.0,11393.275862068966,12936.300037857927,3200.0,6500.0,13000.0,23710.000000000015,120000.0
长宁,镇宁路,754.0,11796.853448275862,9112.57966757765,3150.0,8000.0,18270.0,22000.0,130000.0
闵行,七宝,2463.0,7381.682907023955,3234.9480502529327,1780.0,6500.0,9000.0,11000.0,45000.0
闵行,华漕,2521.0,7385.280444268147,7986.637036591578,2000.0,5500.0,8500.0,11000.0,150000.0
闵行,古美,2663.0,8258.193390912505,5605.07381598883,3300.0,6890.0,9500.0,11960.000000000036,110000.0
闵行,吴泾,1283.0,4664.216289945441,2673.4062213367447,1500.0,4300.0,5800.0,7600.0,50000.0
闵行,天山,1.0,6975.0,,6975.0,6975.0,6975.0,6975.0,6975.0
闵行,春申,1072.0,6415.368003731343,9622.80509551296,950.0,5300.0,7136.000000000003,8500.0,300000.0
闵行,梅陇,1016.0,6625.050196850394,2352.36090953521,3100.0,6000.0,8000.0,9344.0,23000.0
闵行,浦江,1869.0,6858.520064205458,5406.90836063839,1780.0,5600.0,8000.0,10560.000000000015,80000.0
闵行,海湾,1.0,5560.0,,5560.0,5560.0,5560.0,5560.0,5560.0
闵行,老闵行,2268.0,4447.747134038801,2067.0528638638307,1700.0,4135.0,5300.0,6000.0,35500.0
闵行,航华,489.0,5903.804703476482,2077.776654015954,3400.0,5500.0,6665.700000000002,7719.999999999999,40000.0
闵行,莘庄,54.0,5569.842592592592,1326.1364148507316,3923.0,5195.0,6466.0,7859.500000000001,9430.0
闵行,莘庄北广场,1309.0,5573.7929717341485,3799.867354426332,2500.0,4980.0,6300.0,7260.000000000002,65000.0
闵行,莘庄南广场,1977.0,6788.559433485078,2973.2071130478316,1900.0,6300.0,8500.0,9660.000000000015,42000.0
闵行,莘闵别墅,332.0,5901.96686746988,912.7228687573767,600.0,5800.0,6500.0,7000.0,10000.0
闵行,西郊,12.0,6083.333333333333,1239.3791211976286,4300.0,5950.0,6860.000000000001,7180.0,9000.0
闵行,金汇,920.0,10152.28097826087,5842.994199469562,2800.0,8500.0,13500.0,16000.0,60000.0
闵行,金虹桥,1293.0,16167.484918793503,17321.04878877589,3155.0,12000.0,20500.0,28800.0,240000.0
闵行,闵浦,1308.0,4005.900611620795,2218.841865273565,1780.0,3800.0,4500.0,5000.0,75000.0
闵行,静安新城,823.0,7618.422843256379,2665.243860434652,3300.0,6800.0,9196.0,11000.0,33500.0
闵行,颛桥,1745.0,6744.469340974212,6616.235111425647,1780.0,5300.0,6500.0,8000.0,110000.0
闵行,马桥,130.0,12782.5,11888.1563798767,2600.0,7000.0,20000.0,28000.0,65000.0
闵行,龙柏,697.0,7997.380918220947,6239.273849379592,3330.0,6900.0,9500.0,11800.0,150000.0
闸北,西藏北路,2.0,5645.0,1491.9953083036153,4590.0,5645.0,6278.0,6489.0,6700.0
青浦,华新,788.0,4661.611675126904,1781.2696194055707,2000.0,4300.0,5500.0,6507.500000000002,25000.0
青浦,夏阳,1045.0,4178.4995215311,1398.7375962867568,1600.0,4000.0,5000.0,5500.0,16500.0
青浦,徐泾,3845.0,10099.298699609883,8630.510259873627,2000.0,7800.0,12000.0,18559.999999999993,100000.0
青浦,朱家角,647.0,5174.542503863988,4625.254918350245,1000.0,3800.0,5500.0,9000.0,39888.0
青浦,白鹤,89.0,2645.505617977528,808.4300318799101,1000.0,2700.0,3000.0,3200.0,8000.0
青浦,盈浦,1745.0,4425.501432664756,2154.260292030167,1300.0,4160.0,5233.000000000001,6000.0,50000.0
青浦,练塘,2.0,2800.0,282.842712474619,2600.0,2800.0,2920.0,2960.0,3000.0
青浦,赵巷,1922.0,7277.562955254943,7690.544460410082,1600.0,4600.0,9500.0,13000.0,100000.0
青浦,重固,21.0,5178.547619047619,2907.388312148731,3100.0,4200.0,5400.0,6000.0,15000.0
青浦,金泽,4.0,12500.0,13070.322617798436,2500.0,8750.0,21000.000000000007,25500.000000000004,30000.0
青浦,香花桥,93.0,4684.301075268817,2800.3176830066445,1600.0,4000.0,6560.000000000001,7000.0,15000.0
静安,不夜城,1274.0,10139.197017268445,7195.559733684935,1700.0,8000.0,13000.0,18500.0,82000.0
静安,南京西路,2151.0,12323.45560204556,8429.005187612318,1000.0,9430.0,17000.0,24000.0,108000.0
静安,大宁,2840.0,8804.453169014085,5157.667408661561,1000.0,7000.0,12000.0,16000.0,58000.0
静安,彭浦,2350.0,4708.848723404255,1218.9162943882002,2700.0,4500.0,5334.000000000001,6000.0,13000.0
静安,曹家渡,1781.0,9295.609769792252,5967.9540569617,2100.0,7175.0,13000.0,15800.0,90000.0
静安,永和,558.0,5503.293010752688,1681.1340322435865,3300.0,5200.0,6500.0,7730.000000000001,17500.0
静安,江宁路,1399.0,12588.13795568263,9363.36718753507,2500.0,9500.0,18000.0,24000.0,180000.0
静安,西藏北路,1695.0,12185.512979351033,12538.25073094721,3000.0,7500.0,15000.0,26000.0,200000.0
静安,闸北公园,632.0,6357.109177215189,2773.7405506964933,2650.0,5450.0,8500.0,10000.0,22000.0
静安,阳城,796.0,6419.126256281407,1880.3317115232767,3300.0,6000.0,7850.0,8900.0,16000.0
静安,静安寺,853.0,12551.509964830011,13150.167514113842,2200.0,8500.0,15460.000000000002,23000.0,180000.0
黄浦,世博滨江,873.0,12902.536082474227,12849.626151016495,2000.0,8500.0,16000.0,22720.00000000003,100000.0
黄浦,五里桥,1136.0,9619.87059859155,5982.944145669494,2800.0,7125.0,13500.0,18000.0,45000.0
黄浦,人民广场,477.0,10862.540880503144,6846.423009584012,2200.0,8500.0,17460.000000000004,21000.0,36000.0
黄浦,南京东路,316.0,9436.531645569621,6331.085468300984,2000.0,7500.0,13000.0,16750.0,46800.0
黄浦,南京西路,1.0,6690.0,,6690.0,6690.0,6690.0,6690.0,6690.0
黄浦,打浦桥,1043.0,10108.750239693192,5998.412114916065,3200.0,7500.0,15000.0,18000.0,50000.0
黄浦,新天地,682.0,23836.362170087978,27610.213134436188,2900.0,13350.0,33000.0,48599.99999999991,240000.0
黄浦,淮海中路,542.0,9588.121771217711,9058.888129827541,2310.0,7500.0,10450.000000000004,13990.000000000004,90000.0
黄浦,老西门,509.0,21079.30550098232,15079.870889330165,3300.0,17000.0,36000.0,43000.0,90000.0
黄浦,董家渡,272.0,12217.306985294117,8241.991340052975,3850.0,12500.0,15000.0,16485.0,130000.0
黄浦,蓬莱公园,1536.0,10204.04296875,5794.553790926226,900.0,8500.0,13000.0,16000.0,40000.0
黄浦,豫园,383.0,17044.506527415142,15643.478942926491,2600.0,14000.0,20300.00000000001,29960.000000000004,150000.0
黄浦,黄浦滨江,384.0,27892.184895833332,22253.37298620985,6090.0,20000.0,33000.0,59399.99999999998,136000.0
